Employee_ID,Job_Title,Industry,Country,Education_Level,Years_Experience,AI_Replacement_Risk,Future_Demand_Score,Remote_Work_Possibility,Average_Salary_USD,Automation_Level,Job_Growth_2030,Work_Hours_Per_Week,Company_Size,AI_Tool_Usage,Performance_Score,Upskilling_Needed,Job_Satisfaction,Hiring_Trend_2026
AIJ-100679,Blockchain Developer,Transportation,UAE,Bachelor,4,0.84,0.46,Hybrid,135707,Medium,16,60,Startup,Low,4.36,No,4.96,Growing
AIJ-100680,Software Developer,Government,UK,Bachelor,3,0.76,0.72,Yes,75293,Medium,20,34,Medium,Moderate,2.59,No,2.57,Stable
AIJ-100681,IoT Specialist,Technology,Pakistan,High School,2,0.5,0.54,No,71896,High,20,49,Medium,Low,2.71,No,4.21,Stable
AIJ-100682,Teacher,Finance,Singapore,Master,10,0.67,0.54,Hybrid,61941,Medium,41,52,Startup,Moderate,3.7,No,1.25,Stable
AIJ-100683,IoT Specialist,Retail,Singapore,Master,18,0.26,0.89,No,111929,High,2,58,Startup,Moderate,4.34,Yes,3.83,Growing
AIJ-100684,Prompt Engineer,Finance,Japan,Master,2,0.07,0.6,Hybrid,55056,Medium,19,49,Enterprise,Moderate,2.2,No,4.11,Stable
AIJ-100685,Teacher,Transportation,Singapore,Bachelor,25,0.25,0.2,No,123367,Medium,21,40,Enterprise,High,2.6,Yes,4.83,Growing
AIJ-100686,Prompt Engineer,Energy,USA,Master,8,0.52,0.6,Yes,95071,Low,8,30,Startup,High,3.93,No,1.31,Stable
AIJ-100687,Blockchain Developer,Retail,Germany,PhD,9,0.45,0.45,Yes,101710,High,-2,40,Startup,Low,2.16,No,3.21,Stable
AIJ-100688,Healthcare Analyst,Government,USA,Master,10,0.44,0.46,Hybrid,76661,High,-8,58,Enterprise,Low,4.17,Yes,2.99,Declining
AIJ-100689,Healthcare Analyst,Healthcare,Australia,Master,24,0.26,0.8,Yes,123606,Medium,15,47,Startup,High,3.25,No,3.78,Growing
AIJ-100690,Digital Marketer,Education,USA,High School,1,0.15,0.92,Hybrid,98355,High,4,45,Startup,Low,2.66,Yes,4.8,Declining
AIJ-100691,DevOps Engineer,Media,Canada,High School,6,0.74,0.59,Hybrid,205542,Low,3,37,Enterprise,Moderate,2.02,Yes,3.33,Stable
AIJ-100692,Robotics Engineer,Retail,Singapore,Master,16,0.06,0.7,No,193261,Low,43,36,Enterprise,Moderate,3,No,4.59,Stable
AIJ-100693,Product Manager,Energy,Germany,Bachelor,3,0.45,0.96,Yes,206120,Medium,41,33,Enterprise,Low,2.6,No,4.33,Growing
AIJ-100694,Business Analyst,Media,USA,Master,0,0.63,0.38,Yes,96147,Low,45,40,Startup,Moderate,4.84,No,3.88,Stable
AIJ-100695,Cybersecurity Analyst,Government,Canada,High School,0,0.77,0.73,Hybrid,95147,Low,44,30,Medium,Low,2.91,No,3.91,Declining
AIJ-100696,Cybersecurity Analyst,Retail,Australia,High School,9,0.63,0.97,Yes,127732,Low,9,34,Medium,Moderate,4.79,Yes,1.48,Growing
AIJ-100697,HR Specialist,Media,India,Master,0,0.15,0.77,Hybrid,149339,High,20,32,Enterprise,High,2.46,Yes,2.59,Stable
AIJ-100698,HR Specialist,Technology,Canada,Master,22,0.8,0.53,No,33478,High,20,36,Medium,Low,4.01,Yes,1.94,Stable
AIJ-100699,Robotics Engineer,Manufacturing,Canada,Master,14,0.76,0.77,No,42397,High,0,41,Enterprise,Moderate,4.18,Yes,2.28,Growing
AIJ-100700,IoT Specialist,Media,Australia,Master,13,0.94,0.81,Yes,68701,High,6,58,Startup,Moderate,4.77,No,2.8,Growing
AIJ-100701,HR Specialist,Finance,Germany,PhD,2,0.36,0.7,No,71793,Low,22,47,Startup,High,2.31,Yes,2.02,Growing
AIJ-100702,Data Engineer,Energy,Singapore,PhD,7,0.34,0.86,Hybrid,127864,Medium,37,43,Enterprise,Low,2.68,No,1.62,Growing
AIJ-100703,Digital Marketer,Energy,India,Bachelor,17,0.18,0.26,Hybrid,110361,Low,42,36,Startup,Low,2.09,Yes,1.83,Growing
AIJ-100704,Prompt Engineer,Technology,Japan,Master,10,0.91,0.53,No,123720,Medium,3,39,Medium,High,3.77,No,3.54,Growing
AIJ-100705,IoT Specialist,Energy,Singapore,High School,13,0.34,0.22,Hybrid,213666,High,29,58,Medium,High,3.47,Yes,2.52,Stable
AIJ-100706,Cloud Architect,Transportation,Australia,Master,7,0.12,0.77,Hybrid,217592,Medium,-8,40,Medium,High,4.33,No,1.87,Stable
AIJ-100707,Machine Learning Engineer,Transportation,India,PhD,25,0.89,0.55,Hybrid,161615,High,36,31,Medium,High,2.35,No,1.7,Stable
AIJ-100708,Business Analyst,Transportation,UAE,Bachelor,0,0.43,0.74,No,50138,High,41,50,Startup,Moderate,2.13,Yes,1.89,Growing
AIJ-100709,HR Specialist,Technology,UAE,PhD,11,0.17,0.97,Hybrid,188651,Medium,-9,52,Enterprise,High,3.1,Yes,2.67,Declining
AIJ-100710,IoT Specialist,Energy,Singapore,Bachelor,4,0.29,0.95,Yes,123753,Low,0,32,Enterprise,Low,3.99,No,3.64,Growing
AIJ-100711,Data Engineer,Technology,Germany,Bachelor,4,0.64,0.66,No,60369,Low,37,52,Medium,Low,3.12,Yes,1.45,Growing
AIJ-100712,Business Analyst,Education,UAE,PhD,15,0.17,0.93,Yes,155931,Low,1,42,Enterprise,High,3.88,Yes,1.58,Declining
AIJ-100713,Financial Analyst,Education,India,PhD,1,0.2,0.7,No,138398,Low,45,40,Medium,Low,2.58,No,2.56,Growing
AIJ-100714,Teacher,Media,India,PhD,24,0.83,0.7,Yes,93265,Medium,28,30,Medium,Low,3.69,Yes,4.09,Declining
AIJ-100715,Data Engineer,Government,Pakistan,Master,15,0.78,0.92,Hybrid,109559,Medium,14,54,Enterprise,High,4.09,Yes,2.88,Declining
AIJ-100716,Product Manager,Education,Pakistan,Master,7,0.89,0.89,Hybrid,185827,Low,12,39,Startup,Moderate,3.55,No,2.11,Growing
AIJ-100717,Business Analyst,Transportation,Japan,Bachelor,3,0.38,0.63,Hybrid,114185,High,8,50,Startup,Low,3.79,No,1.73,Growing
AIJ-100718,Software Developer,Retail,Japan,High School,8,0.89,0.56,Yes,119495,Medium,42,47,Medium,Low,2.2,No,4.71,Stable
AIJ-100719,Teacher,Healthcare,UAE,PhD,12,0.93,0.7,No,158335,Low,-2,35,Startup,Moderate,4.28,Yes,1.16,Declining
AIJ-100720,AI Engineer,Government,USA,High School,3,0.88,0.74,No,83711,High,36,38,Medium,Moderate,2.72,Yes,3.47,Growing
AIJ-100721,Machine Learning Engineer,Energy,Germany,High School,5,0.55,0.45,Yes,87638,High,37,49,Medium,Moderate,2.37,Yes,4.38,Declining
AIJ-100722,Robotics Engineer,Energy,Japan,PhD,14,0.25,0.28,Yes,92592,Low,-4,57,Startup,Moderate,4.14,No,1.6,Stable
AIJ-100723,Healthcare Analyst,Technology,UAE,PhD,14,0.44,0.89,Hybrid,119728,Low,13,34,Enterprise,Low,3.8,No,1.67,Stable
AIJ-100724,Prompt Engineer,Government,UAE,High School,21,0.3,0.76,Hybrid,90527,Low,31,52,Startup,Moderate,4.14,Yes,2.56,Stable
AIJ-100725,UX Designer,Manufacturing,Germany,Master,11,0.45,0.54,No,144651,Medium,0,35,Startup,High,3.94,Yes,4.38,Stable
AIJ-100726,UX Designer,Healthcare,Singapore,Master,14,0.13,0.75,Yes,43124,Medium,-1,57,Medium,Moderate,4.61,Yes,1.92,Stable
AIJ-100727,Machine Learning Engineer,Retail,Singapore,PhD,13,0.13,0.24,Yes,201605,Low,-9,55,Startup,High,4.14,Yes,4.09,Stable
AIJ-100728,Data Engineer,Finance,Germany,High School,10,0.73,0.77,Yes,70034,Medium,22,56,Startup,High,3.51,Yes,2.58,Declining
AIJ-100729,HR Specialist,Retail,UAE,Bachelor,14,0.27,0.68,Yes,126256,High,-3,52,Startup,Low,3.92,Yes,1.27,Stable
AIJ-100730,Data Engineer,Media,Australia,PhD,20,0.77,0.74,Hybrid,133551,Medium,40,49,Enterprise,High,4.51,No,4.01,Growing
AIJ-100731,Robotics Engineer,Healthcare,Japan,PhD,12,0.24,0.67,No,126338,Medium,13,30,Medium,Moderate,2.6,Yes,1.86,Growing
AIJ-100732,Blockchain Developer,Retail,UAE,PhD,14,0.27,0.21,Hybrid,89525,Medium,13,58,Startup,Moderate,2.39,Yes,1.98,Declining
AIJ-100733,DevOps Engineer,Healthcare,Japan,Master,11,0.37,0.92,Hybrid,201293,High,20,31,Medium,Low,3.06,Yes,2.24,Growing
AIJ-100734,Product Manager,Education,Singapore,Master,0,0.69,0.41,No,36470,Medium,11,55,Enterprise,Moderate,3.04,No,2.14,Declining
AIJ-100735,HR Specialist,Media,Canada,Bachelor,12,0.74,0.23,No,173652,High,35,44,Enterprise,High,3.91,Yes,1.57,Declining
AIJ-100736,Software Developer,Education,Australia,Bachelor,13,0.25,0.23,Yes,33175,Medium,25,48,Medium,Low,2,Yes,1.65,Declining
AIJ-100737,Blockchain Developer,Manufacturing,Japan,Master,15,0.88,0.59,No,50963,High,25,47,Enterprise,Moderate,3.89,No,3.11,Growing
AIJ-100738,IoT Specialist,Energy,USA,Master,25,0.29,0.94,No,108792,Low,42,34,Enterprise,Low,4.53,Yes,4.52,Declining
AIJ-100739,Digital Marketer,Finance,Japan,PhD,21,0.43,0.46,Yes,51267,Medium,-7,43,Medium,Moderate,2.46,No,4.91,Stable
AIJ-100740,Prompt Engineer,Energy,Germany,Master,7,0.89,0.51,Hybrid,86106,Low,11,35,Enterprise,Moderate,3.78,Yes,1.4,Declining
AIJ-100741,Software Developer,Technology,USA,PhD,5,0.86,0.94,Yes,212814,Low,8,56,Medium,High,4.06,No,3.66,Declining
AIJ-100742,AI Engineer,Government,USA,Bachelor,25,0.14,0.99,Yes,51586,Medium,42,45,Startup,Moderate,3.78,Yes,4.33,Stable
AIJ-100743,IoT Specialist,Government,Germany,Master,1,0.63,0.75,No,55197,Medium,32,35,Enterprise,Moderate,4.43,No,4.81,Stable
AIJ-100744,Blockchain Developer,Finance,UK,High School,2,0.33,0.46,Yes,93093,High,-3,34,Startup,Moderate,2.38,Yes,2.13,Stable
AIJ-100745,Data Engineer,Government,India,Bachelor,15,0.89,0.73,Hybrid,206066,Low,13,35,Medium,Low,3.04,Yes,1.13,Stable
AIJ-100746,Healthcare Analyst,Energy,Pakistan,Bachelor,0,0.69,0.46,Yes,64839,Medium,16,32,Medium,Moderate,2.44,Yes,1.96,Growing
AIJ-100747,Teacher,Manufacturing,Pakistan,High School,3,0.06,0.48,No,119905,High,2,36,Startup,Moderate,4.04,No,3.12,Growing
AIJ-100748,AI Engineer,Retail,Pakistan,High School,13,0.58,0.43,Hybrid,149652,High,40,32,Medium,Moderate,4.79,Yes,4.69,Growing
AIJ-100749,HR Specialist,Retail,Australia,Master,0,0.64,0.23,Hybrid,90154,Low,-8,37,Medium,Low,3.19,No,1.19,Declining
AIJ-100750,Robotics Engineer,Government,USA,PhD,18,0.91,0.83,Yes,197777,High,32,47,Medium,Low,4.57,No,3.24,Stable
AIJ-100751,IoT Specialist,Technology,Canada,Bachelor,23,0.44,0.46,Hybrid,94381,Medium,0,51,Medium,High,2.77,Yes,4.62,Declining
AIJ-100752,Cybersecurity Analyst,Healthcare,UK,High School,0,0.95,0.75,Yes,197515,Low,39,54,Medium,Low,2.34,No,2.35,Growing
AIJ-100753,Financial Analyst,Finance,Australia,Bachelor,17,0.76,0.48,No,54125,High,-9,59,Enterprise,Low,4.98,Yes,1.58,Declining
AIJ-100754,Cloud Architect,Media,Australia,Bachelor,5,0.82,0.83,Yes,143351,High,30,45,Enterprise,High,4.09,Yes,4.34,Stable
AIJ-100755,Data Scientist,Manufacturing,Pakistan,PhD,23,0.46,0.2,Yes,123171,Medium,45,44,Startup,Low,4.53,Yes,3.37,Stable
AIJ-100756,Robotics Engineer,Media,Australia,Master,1,0.76,0.7,Yes,94497,Low,9,51,Startup,High,2.77,No,5,Stable
AIJ-100757,Data Scientist,Retail,Pakistan,Bachelor,22,0.33,0.44,Yes,35959,Low,23,49,Enterprise,Low,3.09,Yes,4.9,Stable
AIJ-100758,Data Engineer,Media,Canada,Master,17,0.12,0.24,Hybrid,111654,Medium,-4,58,Medium,Low,2.94,No,1.37,Stable
AIJ-100759,IoT Specialist,Manufacturing,Australia,High School,8,0.05,0.9,Yes,41147,High,25,58,Startup,Low,3,Yes,3.59,Growing
AIJ-100760,Product Manager,Education,Australia,High School,21,0.71,0.3,Hybrid,208899,Medium,26,55,Enterprise,Low,3.48,Yes,1.24,Declining
AIJ-100761,Robotics Engineer,Retail,Germany,High School,22,0.93,0.53,No,181606,Medium,31,49,Medium,Low,4.93,No,3.36,Growing
AIJ-100762,AI Engineer,Healthcare,Australia,Bachelor,6,0.17,0.23,No,95534,Low,26,30,Enterprise,Low,4.15,Yes,2.65,Stable
AIJ-100763,Healthcare Analyst,Energy,Australia,Master,14,0.63,0.3,Hybrid,126667,Low,44,50,Startup,Low,3.17,Yes,4.48,Growing
AIJ-100764,Machine Learning Engineer,Technology,USA,PhD,16,0.09,0.2,No,151525,Low,16,33,Medium,Low,2.85,Yes,2.7,Declining
AIJ-100765,IoT Specialist,Energy,India,Bachelor,15,0.25,0.36,Yes,102250,Medium,-2,30,Startup,High,3.46,Yes,4.95,Growing
AIJ-100766,Product Manager,Retail,Australia,High School,2,0.28,0.28,Hybrid,202567,Low,5,58,Medium,Moderate,4.43,Yes,3.51,Growing
AIJ-100767,HR Specialist,Manufacturing,USA,PhD,6,0.74,0.81,Yes,140028,Low,36,39,Enterprise,Moderate,2.75,No,3.34,Growing
AIJ-100768,Financial Analyst,Transportation,Germany,Master,15,0.85,0.46,Yes,118119,Medium,25,30,Enterprise,Low,2.31,Yes,1.93,Declining
AIJ-100769,Software Developer,Education,Germany,Bachelor,11,0.66,0.97,Yes,145679,Low,6,30,Enterprise,Moderate,2.36,No,3.57,Stable
AIJ-100770,Data Engineer,Education,USA,PhD,22,0.16,0.84,No,186846,High,0,51,Enterprise,High,2.02,No,4.27,Declining
AIJ-100771,Financial Analyst,Manufacturing,UAE,Bachelor,0,0.88,0.42,Hybrid,141963,Low,30,48,Startup,High,2.83,Yes,4.29,Declining
AIJ-100772,Blockchain Developer,Education,Japan,Bachelor,1,0.23,0.43,Yes,46062,High,36,36,Medium,High,4.27,No,4.34,Stable
AIJ-100773,Machine Learning Engineer,Energy,Canada,High School,24,0.06,0.5,Yes,169730,Low,-6,34,Medium,Low,3.3,Yes,2.06,Growing
AIJ-100774,UX Designer,Manufacturing,India,Bachelor,23,0.2,0.86,Yes,146673,Low,15,39,Medium,High,3.39,Yes,4.5,Declining
AIJ-100775,Software Developer,Technology,Singapore,Bachelor,17,0.48,0.92,Yes,182217,Low,5,59,Startup,High,4.57,Yes,1.97,Growing
AIJ-100776,Machine Learning Engineer,Technology,Australia,PhD,6,0.28,0.46,Yes,65698,Low,34,50,Startup,High,2.44,No,1.29,Growing
AIJ-100777,Data Scientist,Technology,USA,High School,24,0.66,0.98,Hybrid,118521,High,-9,57,Enterprise,Low,2.25,Yes,4.03,Growing
AIJ-100778,Financial Analyst,Technology,Japan,High School,23,0.91,0.28,Yes,171303,Medium,10,42,Enterprise,Low,4.38,No,4.01,Stable
AIJ-100779,Software Developer,Finance,India,High School,10,0.49,0.92,No,50081,Medium,-8,46,Medium,Moderate,2.08,Yes,1.01,Stable
AIJ-100780,Software Developer,Energy,Australia,High School,7,0.38,0.61,No,168945,Low,41,38,Enterprise,Low,4.97,No,3.65,Stable
AIJ-100781,Business Analyst,Education,Australia,PhD,19,0.09,0.57,No,136622,Low,39,49,Enterprise,High,2.55,Yes,1.24,Declining
AIJ-100782,UX Designer,Retail,UK,PhD,15,0.85,0.92,Yes,31303,High,2,42,Enterprise,Low,3.58,Yes,2.6,Declining
AIJ-100783,HR Specialist,Retail,Australia,Master,5,0.66,0.77,Yes,166766,Low,16,54,Enterprise,Low,3.1,No,1.86,Stable
AIJ-100784,Machine Learning Engineer,Manufacturing,Pakistan,Master,1,0.31,0.98,Yes,132204,Medium,40,37,Enterprise,High,3.11,Yes,2.18,Growing
AIJ-100785,Product Manager,Government,Singapore,High School,24,0.33,0.83,Yes,106179,High,-4,41,Startup,High,4.09,Yes,4.32,Stable
AIJ-100786,AI Engineer,Retail,Germany,Bachelor,6,0.36,0.43,Yes,197531,Medium,2,56,Enterprise,Moderate,3.76,Yes,2.58,Declining
AIJ-100787,Cloud Architect,Media,USA,Bachelor,7,0.59,0.62,Hybrid,219071,Low,30,51,Startup,Moderate,2.65,No,3.58,Declining
AIJ-100788,Product Manager,Transportation,Pakistan,PhD,3,0.91,0.93,No,190399,High,44,43,Enterprise,High,4.59,Yes,1.04,Declining
AIJ-100789,Teacher,Media,USA,Bachelor,22,0.75,0.29,No,63530,Medium,20,50,Enterprise,Moderate,2.79,No,4.29,Growing
AIJ-100790,Software Developer,Technology,Canada,Master,19,0.4,0.68,Yes,120647,Low,45,46,Enterprise,High,2.86,No,1.9,Stable
AIJ-100791,Teacher,Government,Singapore,Bachelor,2,0.2,0.77,Yes,86514,Medium,7,40,Medium,Moderate,2.23,No,4.74,Growing
AIJ-100792,Digital Marketer,Transportation,Australia,PhD,13,0.8,0.7,Hybrid,118471,Low,23,52,Startup,Low,4.24,No,4.12,Declining
AIJ-100793,Cybersecurity Analyst,Technology,Australia,Bachelor,21,0.38,0.51,No,189233,Low,10,60,Enterprise,Low,2.3,Yes,4.07,Stable
AIJ-100794,IoT Specialist,Energy,Singapore,Bachelor,19,0.22,0.65,Yes,157241,High,43,38,Medium,High,4.89,Yes,1.97,Growing
AIJ-100795,Data Engineer,Media,UK,PhD,1,0.36,0.39,Yes,204878,Low,31,41,Enterprise,High,2.37,Yes,3.67,Stable
AIJ-100796,Robotics Engineer,Retail,Japan,Bachelor,0,0.94,0.66,Hybrid,46997,Medium,6,48,Startup,Moderate,4.27,No,4.07,Growing
AIJ-100797,Prompt Engineer,Government,Germany,Bachelor,10,0.18,0.82,Hybrid,181854,Low,8,30,Enterprise,Moderate,3.71,Yes,4.81,Declining
AIJ-100798,Prompt Engineer,Government,Singapore,High School,13,0.75,0.81,Hybrid,142689,High,-9,47,Medium,Low,3.19,Yes,2.83,Stable
AIJ-100799,Digital Marketer,Media,Japan,Bachelor,10,0.33,0.94,Hybrid,219897,High,28,59,Medium,High,2.73,Yes,3.63,Growing
AIJ-100800,Software Developer,Government,Japan,PhD,10,0.91,0.9,Yes,60881,High,41,57,Startup,Moderate,3.77,No,3.18,Declining
AIJ-100801,Data Scientist,Media,UAE,PhD,3,0.42,0.26,Hybrid,86788,High,-1,54,Startup,High,2.94,No,4.92,Declining
AIJ-100802,Product Manager,Retail,USA,High School,5,0.27,0.83,No,111459,Low,-10,30,Enterprise,High,3.3,No,4.63,Stable
AIJ-100803,Business Analyst,Government,Pakistan,High School,1,0.5,0.26,Yes,205194,Medium,23,31,Enterprise,High,2.84,No,3.52,Declining
AIJ-100804,Blockchain Developer,Energy,UK,High School,23,0.83,0.61,No,182689,Low,30,38,Medium,Low,4.69,No,2.77,Stable
AIJ-100805,Software Developer,Government,UK,Master,0,0.41,0.88,Hybrid,206001,Low,37,57,Medium,High,3.88,No,4.69,Declining
AIJ-100806,Cybersecurity Analyst,Education,Germany,Bachelor,14,0.89,0.73,Yes,98891,Low,-2,60,Medium,Moderate,4.14,Yes,1.81,Stable
AIJ-100807,Cloud Architect,Healthcare,Japan,Bachelor,0,0.06,0.87,No,73063,Low,4,54,Medium,Low,4.48,No,1.53,Stable
AIJ-100808,Robotics Engineer,Retail,Japan,High School,23,0.12,0.73,Yes,107785,High,10,31,Startup,Moderate,2.88,Yes,4.89,Declining
AIJ-100809,IoT Specialist,Media,Canada,Bachelor,14,0.66,0.86,Hybrid,134427,Medium,32,46,Startup,Low,2.23,Yes,3.56,Stable
AIJ-100810,Data Engineer,Manufacturing,UAE,PhD,7,0.89,0.53,No,180082,Low,45,56,Enterprise,Low,4.63,Yes,3.17,Stable
AIJ-100811,HR Specialist,Media,Australia,PhD,21,0.91,0.22,Yes,214239,Medium,20,52,Startup,Moderate,4.58,No,1.94,Stable
AIJ-100812,Machine Learning Engineer,Education,Pakistan,Master,21,0.54,0.27,Yes,74810,Low,15,51,Enterprise,Moderate,2.04,No,3.16,Stable
AIJ-100813,Cybersecurity Analyst,Government,UK,Master,18,0.71,0.61,No,75669,Medium,38,49,Startup,High,3.77,No,1.94,Growing
AIJ-100814,Digital Marketer,Media,Australia,Master,16,0.82,0.83,No,188640,High,-2,39,Enterprise,Moderate,4.54,Yes,3.59,Stable
AIJ-100815,Cybersecurity Analyst,Manufacturing,UK,Bachelor,17,0.87,0.75,No,145711,Medium,14,45,Startup,High,4.31,Yes,1.1,Growing
AIJ-100816,Teacher,Media,UAE,PhD,17,0.62,0.97,Yes,159734,High,26,59,Medium,High,3.49,Yes,4.35,Declining
AIJ-100817,Product Manager,Technology,Australia,Bachelor,21,0.76,0.62,Hybrid,208667,Low,13,31,Enterprise,Moderate,4.65,No,4.02,Stable
AIJ-100818,Healthcare Analyst,Manufacturing,India,Master,5,0.2,0.91,Hybrid,76113,Medium,19,48,Medium,Low,2.42,No,1.74,Declining
AIJ-100819,Data Engineer,Government,Canada,Master,12,0.83,0.88,Yes,81004,Medium,-5,51,Enterprise,Moderate,2.56,No,3.89,Stable
AIJ-100820,Digital Marketer,Manufacturing,Singapore,Master,3,0.2,0.95,Yes,88104,High,-4,47,Enterprise,Moderate,3.11,Yes,4.81,Stable
AIJ-100821,UX Designer,Education,USA,Bachelor,9,0.73,0.81,Hybrid,105315,High,-3,58,Enterprise,High,4.47,Yes,4.71,Declining
AIJ-100822,Cybersecurity Analyst,Manufacturing,Germany,PhD,9,0.35,0.39,Yes,39880,Medium,8,44,Startup,Moderate,4.48,Yes,1.43,Growing
AIJ-100823,Digital Marketer,Energy,UAE,Master,1,0.71,0.95,Yes,55527,High,7,60,Startup,High,4.59,Yes,2.13,Declining
AIJ-100824,HR Specialist,Media,UAE,High School,19,0.39,0.62,Hybrid,61985,Low,38,45,Startup,Moderate,3.08,Yes,4.38,Growing
AIJ-100825,DevOps Engineer,Technology,Pakistan,PhD,25,0.55,0.92,No,142237,High,18,38,Medium,Low,2.41,No,3.04,Growing
AIJ-100826,Robotics Engineer,Finance,Singapore,Bachelor,9,0.83,0.82,Hybrid,190864,Low,-5,55,Enterprise,Moderate,4.96,Yes,1.54,Declining
AIJ-100827,Digital Marketer,Healthcare,Germany,Bachelor,20,0.39,0.38,Yes,199696,Medium,45,40,Startup,Low,2.02,No,2.92,Growing
AIJ-100828,Teacher,Energy,Australia,PhD,4,0.32,0.87,No,167571,High,4,43,Medium,High,4.37,No,3.57,Declining
AIJ-100829,Product Manager,Education,UK,High School,23,0.88,0.43,Yes,48243,Low,43,32,Startup,Low,3.82,Yes,3.51,Growing
AIJ-100830,UX Designer,Transportation,UK,Bachelor,22,0.85,0.61,Hybrid,138886,Medium,12,30,Enterprise,Low,4.3,No,3.07,Declining
AIJ-100831,UX Designer,Transportation,UK,PhD,4,0.28,0.97,Hybrid,177335,Low,10,34,Enterprise,Low,3.53,No,2.53,Growing
AIJ-100832,IoT Specialist,Finance,Canada,PhD,21,0.83,0.77,Yes,61701,Low,18,55,Enterprise,High,2.65,Yes,4.83,Declining
AIJ-100833,Machine Learning Engineer,Healthcare,Australia,Master,21,0.87,0.37,Hybrid,137987,Low,30,39,Startup,High,3.65,Yes,4.59,Stable
AIJ-100834,Blockchain Developer,Transportation,Germany,Bachelor,25,0.29,0.3,No,219998,Medium,5,60,Startup,High,3,No,3.31,Stable
AIJ-100835,Cybersecurity Analyst,Finance,USA,Master,7,0.05,0.65,Hybrid,145380,High,19,54,Enterprise,Moderate,4.16,Yes,2.96,Stable
AIJ-100836,Software Developer,Manufacturing,Australia,High School,17,0.18,0.84,Yes,55835,Low,-8,58,Startup,Moderate,4.28,No,3.43,Growing
AIJ-100837,Product Manager,Manufacturing,UK,Bachelor,20,0.67,0.77,Hybrid,127568,Medium,-7,55,Startup,Low,2.05,No,1.95,Stable
AIJ-100838,Business Analyst,Government,Canada,High School,24,0.11,0.86,Yes,72730,High,26,35,Enterprise,High,4.25,Yes,1.37,Declining
AIJ-100839,Cybersecurity Analyst,Education,Japan,PhD,2,0.87,0.66,Hybrid,153233,Low,-1,42,Startup,High,2.45,Yes,1.46,Declining
AIJ-100840,Teacher,Healthcare,Canada,High School,12,0.73,0.31,No,60190,Low,-2,59,Startup,Low,2.36,Yes,2.79,Growing
AIJ-100841,HR Specialist,Education,Australia,PhD,10,0.72,0.37,Yes,106968,High,-10,51,Startup,Moderate,3.95,No,4.11,Declining
AIJ-100842,Prompt Engineer,Media,UK,Master,0,0.31,0.82,Hybrid,209055,High,10,34,Startup,High,2.86,Yes,1.07,Growing
AIJ-100843,Data Scientist,Education,Japan,Master,4,0.76,0.84,Hybrid,201745,High,21,56,Startup,Low,2.69,No,1.47,Stable
AIJ-100844,Business Analyst,Technology,India,High School,23,0.38,0.44,Yes,64166,Low,-1,45,Startup,Moderate,2.37,Yes,2.92,Growing
AIJ-100845,DevOps Engineer,Energy,Japan,High School,13,0.45,0.77,Yes,52380,Low,-2,57,Medium,High,3.95,Yes,2.37,Stable
AIJ-100846,Financial Analyst,Energy,UAE,PhD,11,0.27,0.3,No,191516,Medium,29,32,Medium,Moderate,3.77,No,2.49,Stable
AIJ-100847,Blockchain Developer,Energy,USA,High School,1,0.15,0.86,Hybrid,95824,Low,39,33,Enterprise,Low,2.12,Yes,4.22,Growing
AIJ-100848,DevOps Engineer,Media,USA,High School,16,0.74,0.27,Yes,72434,High,32,41,Medium,Low,2.44,Yes,4.47,Declining
AIJ-100849,AI Engineer,Transportation,Germany,Master,2,0.09,0.56,Yes,94619,Medium,13,46,Medium,Moderate,2.9,No,1.7,Growing
AIJ-100850,Financial Analyst,Transportation,Australia,PhD,19,0.36,0.88,No,207305,Medium,-9,36,Startup,High,2.02,Yes,5,Declining
AIJ-100851,HR Specialist,Healthcare,Singapore,Bachelor,4,0.44,0.32,Hybrid,122598,Medium,-9,31,Startup,Moderate,3.21,No,1.4,Stable
AIJ-100852,Cloud Architect,Retail,USA,High School,23,0.45,0.58,Hybrid,152515,Medium,27,37,Enterprise,High,2.2,No,3.3,Stable
AIJ-100853,HR Specialist,Retail,Japan,PhD,12,0.28,0.68,Hybrid,39934,High,21,50,Startup,High,2.2,No,3.36,Growing
AIJ-100854,Software Developer,Education,UAE,Master,1,0.14,0.92,No,56103,Medium,26,38,Startup,Low,4.49,No,2.75,Declining
AIJ-100855,Software Developer,Technology,Germany,PhD,1,0.79,0.41,Hybrid,142928,Medium,42,58,Enterprise,Low,2.32,No,1.22,Declining
AIJ-100856,HR Specialist,Media,Japan,PhD,4,0.26,0.74,Yes,191273,Low,18,60,Startup,High,4.51,No,4.71,Growing
AIJ-100857,Blockchain Developer,Manufacturing,Singapore,Bachelor,18,0.32,0.31,No,61520,High,13,44,Startup,High,2.52,Yes,2.04,Declining
AIJ-100858,Robotics Engineer,Government,Australia,High School,24,0.81,0.5,Hybrid,52315,High,-5,59,Startup,High,4.67,No,4.17,Growing
AIJ-100859,IoT Specialist,Technology,India,High School,18,0.4,0.95,No,205708,Low,35,33,Medium,Low,4.37,No,1.45,Stable
AIJ-100860,Data Engineer,Media,Germany,Master,23,0.49,0.73,No,211123,Medium,-4,54,Medium,High,4.39,No,1.73,Growing
AIJ-100861,Teacher,Energy,USA,Master,14,0.4,0.4,Hybrid,99423,Medium,-1,32,Medium,Low,2.46,No,1.41,Declining
